Element,Stream-lipidcane,Stream-lipidcane,Boiler turbogenerator-BT,Boiler turbogenerator-BT,Fermentation-R301,Stream-biodiesel,Stream-lipidcane,Biorefinery,Biorefinery,Biorefinery
611,0.03211514816829315,328592.873128045,0.8225551767827606,0.8175165461122277,0.8855273031954534,1.335787716880136,0.04804183204305223,-18.076269603797787,-238756.4842607214,2.1663455929693134
612,0.03492837401463626,330664.2135825434,0.80503292483093,0.7945863910915026,0.9183291158427129,1.3633612360948932,0.04973038451035884,-16.52066624220922,-213403.18678516735,2.237730438845954
613,0.03173512713846513,329200.4440508727,0.8579079754585522,0.8389675519985044,0.8986842550773081,1.4439883812454855,0.04849261481866016,-21.068917272929017,-284148.7076413343,1.9734930403484785
614,0.037994688835531,336403.51590338035,0.8094543639289974,0.8079512090283119,0.89598875230942,1.4429243522695165,0.04989197494493167,-17.571485865595125,-230080.43818499867,2.3718876300090965
615,0.03263621656964171,331371.8391464933,0.7679128819718276,0.827309501262864,0.8986189239918527,1.3313322067166766,0.04650594777333112,-14.357912551535497,-180110.91401252622,2.221659160678581
616,0.03517943240712436,328616.5225804398,0.7389013938787081,0.8265325632719549,0.8866962246073998,1.3014165753654834,0.0528078889476213,-13.090328790699072,-163311.80793435124,2.3910942444341075
617,0.03762459031993709,318820.48113752797,0.8254484015755049,0.8635891745714795,0.8945454678897207,1.4465319684896527,0.04980363295474615,-18.95586541168013,-253479.51916042535,2.339486556685495
618,0.03794800404174173,323282.44656001555,0.8608400478161295,0.8718126437184831,0.8938289137161729,1.405204595305562,0.05002082430173141,-22.009091658306076,-300074.66913755954,2.3426868211354743
619,0.0368659696366016,324571.2952082349,0.7874883083142961,0.8335526126860731,0.913701370670886,1.4308877713354646,0.049397629575317514,-15.80646976819304,-203298.03638698868,2.31263998310394
620,0.03337954170808403,328065.6675172229,0.8567044012559989,0.8098949343568195,0.8584832562381133,1.3927593599304067,0.0543934299715075,-21.250360988899388,-290795.1612556619,2.1520744721593212
621,0.035588923981289,328654.8300623115,0.7715795956056973,0.8481415091138316,0.865692507238915,1.470146911932481,0.04800080206717944,-15.289030720957793,-196877.75714529358,2.3353545746602786
622,0.03647932701627698,323555.7298053545,0.7553756055751704,0.8043934366011152,0.8873452831694849,1.3531923040523122,0.05113857475333737,-13.420253838372906,-168461.76301746932,2.4409604785013914
623,0.033487684852081534,339412.50520338916,0.789260536720827,0.7756075146420194,0.8701853267394052,1.418964291688396,0.05410172746814561,-16.32944915706915,-213189.202466795,2.172337860380684
624,0.03429628705143404,337305.13508762454,0.7596951541198775,0.838561357520152,0.931405664431302,1.3194480541240157,0.05250340972926246,-14.836674435867485,-186901.17785983445,2.1893486239444817
625,0.03611082020529902,347529.905602957,0.7989276535764811,0.7755133106143817,0.9367968961979614,1.4622431929526065,0.04901418553080656,-16.311781912290265,-206911.18068154497,2.1812430359148105
626,0.03375960780861459,328279.017202875,0.7826264849080239,0.8679804532766657,0.9025378849137031,1.3486027082203447,0.05383654606480791,-17.021829424270955,-223401.29636325396,2.1629417239314592
627,0.037151270315154514,364014.03052865376,0.8167275259813884,0.779331433731772,0.8901613719409557,1.3621812707991652,0.04959105784192644,-18.844641547760382,-246550.16456697567,2.3650030317136745
628,0.03729715207239364,345416.28329381126,0.7959783055458667,0.7956389007754306,0.9062346073841153,1.3349116928743228,0.05051709456909179,-16.833008557230468,-217225.47326945674,2.3938368903530627
629,0.03361003515135893,332491.0292068341,0.8447818227887695,0.8891326697596127,0.9063413454723623,1.3974420450944212,0.05158583440266608,-22.04640192662548,-299307.11320401635,2.0335263011666567
630,0.036262396610969465,345953.0326966786,0.8389766930148611,0.8361968615524038,0.910476528732722,1.3661471265130918,0.051918136954281685,-21.131171109249873,-283562.5752273254,2.2190541643212054
631,0.033674650787001735,336523.2865024252,0.7840082491633932,0.7692903550141252,0.9141824185151287,1.3498781768777397,0.04838840451626178,-14.724972153279852,-184836.6097035338,2.219430058599094
632,0.035749155563221974,362455.7077358081,0.7914841759580767,0.8060995129280437,0.8871918970830255,1.3595274842354308,0.0495936695258052,-17.571146460364663,-227336.49335720943,2.3060168580123492
633,0.03299580110685322,331541.5162504091,0.7901673884475353,0.8240705701146136,0.902972098585662,1.3995494468500407,0.05022492897395428,-16.325498770826695,-211200.4510637015,2.120608568286672
634,0.03708908570359982,360705.89679857594,0.8269878222760011,0.8609597069827093,0.8769809360015366,1.3462644814209461,0.0524582459650148,-22.084436843625813,-298454.94163395657,2.3250234613137772
635,0.03226698533682423,349068.61392624496,0.7866122182603922,0.7090269590667931,0.8988434484701276,1.381680337902161,0.05064348610601345,-14.55542181895296,-182230.9023685262,2.134237447353938
636,0.03562698827910227,338700.4695951871,0.7415545279280858,0.7231450333837667,0.9061002134796209,1.3511172097256536,0.049910907716666675,-11.473847786555073,-135426.39194522199,2.3697025069120636
637,0.037258558860676576,339149.5170801868,0.8049575583406702,0.7891720105218383,0.8776153778078379,1.393646904532572,0.0467118354485454,-16.659449554290624,-215644.75821516252,2.446268385025267
638,0.03170961790143939,348548.8645936374,0.8025306606287643,0.8697028012012374,0.9137240005254716,1.3327307598739944,0.05018215109331963,-19.03597489937643,-250293.72851233731,2.017317068443111
639,0.03501603814591426,313966.52552141505,0.850270036781465,0.826916986518178,0.880327390834838,1.3432706477599101,0.04972260491364372,-19.566694150250747,-264132.69414170756,2.324123832610073
640,0.0329188666053482,347868.2713439718,0.7661394561583352,0.8210973080513077,0.8749017244804751,1.4219127925909758,0.045858927931681705,-14.902960987527072,-187509.8105205542,2.202489876401128
641,0.032674902828771155,333248.23301103036,0.8259935239443889,0.8463226343255855,0.9215505479470322,1.4943060578578455,0.05263043931589299,-19.693339098609318,-262575.66832852573,1.9029776573487205
642,0.03395520157077055,324906.96634552366,0.815963871180112,0.8829974012894362,0.8860130188121893,1.3750686860043633,0.05139115112057734,-19.36652944608199,-259926.23395181732,2.172295009407671
643,0.031346737252695406,321766.9866705127,0.7589741900452758,0.8284409987013778,0.9118749655973957,1.296276761614348,0.052126863916683,-13.987756237280308,-176542.83283306405,2.124155454853469
644,0.036347638402810405,323939.31744773505,0.760146388862041,0.7311768862834819,0.9068015788062654,1.3796645809478671,0.05011754554909269,-12.237744848048727,-149016.70547603202,2.4046464429015013
645,0.03321947111986195,340672.58429786377,0.7889698378850502,0.8006514997064533,0.9000870601062099,1.3952539587783337,0.05094409227435357,-16.318262751633146,-210385.80211091664,2.129877645564263
646,0.037710432410755924,320555.99951074726,0.7542135288118933,0.8071616863340391,0.899339885086005,1.4230181910023043,0.04909392814302228,-12.944676127935876,-160330.31295580842,2.4468908519000476
647,0.03350862192775857,339837.6363005415,0.7866724616682236,0.8309706249236679,0.8811457172994835,1.3374332731703544,0.05301629008941858,-17.165111509349796,-225133.8409628231,2.2061507933810582
648,0.03571483247180701,347888.26856437273,0.7512350759763522,0.8315762681396331,0.9018677263664943,1.2961373624130694,0.04896770701754877,-14.251667467516889,-176988.17601636707,2.3754717575606175
649,0.03538780815213672,350928.7989727837,0.745203007082014,0.8375119131240375,0.9051452199772116,1.3060509724597864,0.052607068958360495,-14.512239658232065,-181600.2615616555,2.3085524414489984
650,0.0316271677153205,329986.9581532814,0.8327764343503248,0.7973548389791899,0.9047813394210527,1.3478715980478406,0.0482050797793078,-18.277113360386966,-240693.2010351755,2.082840405797227
651,0.03749115386145841,363842.2414809635,0.7688892210811437,0.7375112183731519,0.8965593907869621,1.2632961176563797,0.04542363990277954,-13.946174257133414,-169489.15665266427,2.53299384988802
652,0.03122054151103677,336268.0519558728,0.7819926591392065,0.8548960828678284,0.9139227140181957,1.259675835106295,0.04678549348456215,-16.0311266960697,-204426.94741835308,2.1234784424080284
653,0.03678597828638471,303799.4075855597,0.8106601364412753,0.8623236218088774,0.9219425765915218,1.4444565400603868,0.049746123386178225,-16.860605245835142,-221759.8659414665,2.2878856480722107
654,0.03148783030902022,340219.2906532063,0.7799486647675931,0.804600017560456,0.8925261207292804,1.4507101481147937,0.05117795523173179,-15.825921007911282,-203350.4722818099,2.0040567876720883
655,0.03304716152083285,328570.31620341993,0.8489506152489099,0.7772808429219323,0.8815762524876056,1.3487067984598704,0.05025646764872547,-19.186134181428027,-256626.65608512037,2.1950718960952127
656,0.037009641986096825,335777.65963243344,0.788908790995559,0.7942616506815842,0.9315058840228085,1.3789044066392935,0.048335063155390025,-15.406380118068096,-194489.36075353893,2.326748898550484
657,0.037330626975253765,348497.9311530205,0.8433138602629867,0.8603090622032109,0.897202954812156,1.4782973159764976,0.048631356170297985,-21.816907332186275,-293436.947824566,2.2270295889975857
658,0.03269918598073212,347240.2897293622,0.8242524549874065,0.7754087637301906,0.8854652658176722,1.3096778134665539,0.046161581526143115,-17.943816470531996,-233878.5484674866,2.2251471224971224
659,0.03778882704907278,314400.9686051627,0.7988696056865344,0.8672069522710545,0.8771553858528717,1.3039353409334835,0.0489412459411307,-16.91078772571824,-223158.68683986214,2.5557168698273514
660,0.037745552657835676,315837.0479888531,0.8391865121890624,0.7443723546922237,0.8913717693069119,1.369721730855079,0.05030833236585419,-16.998478713290904,-224077.48719779632,2.4928251871903635
661,0.03465620454571778,317477.6269604602,0.8273420277582348,0.8668960661369577,0.8911313991609039,1.3407879252313808,0.04908175656371306,-19.002665321808113,-254343.6006780265,2.2734881155157196
662,0.03159777070393073,320003.7341891685,0.8262521219182887,0.8261604797541232,0.9083289695588554,1.388580973428198,0.050576764065002576,-18.25268327127574,-242091.75814430203,2.0285984520452067
663,0.03509296341823403,336196.4449774674,0.7996598804112788,0.8770408578820957,0.8714031891508146,1.3056092887671285,0.05047731139191005,-18.638650918416854,-247960.78182001252,2.3420607697655775
664,0.03269501869140106,362058.32692624256,0.7884792673035688,0.8460163940346548,0.9043279332022798,1.406148150744905,0.04862591282868593,-17.947488986531784,-231875.74961977403,2.047474607207738
665,0.03136369650984942,322669.99816262757,0.7925824959684064,0.7449920744514275,0.9319695018649125,1.3956187260856956,0.05133721527404396,-14.432816904418615,-182054.36659454228,2.0221885173689578
666,0.03648453313259021,357140.6830599869,0.7885111768037545,0.7833372971587943,0.9309633587055621,1.4075550917601747,0.052765732593534495,-16.75711142890724,-214071.56447315364,2.202838557648904
667,0.03443856440706877,337293.99868670356,0.7622728768970317,0.8367179722928597,0.8939812560162936,1.3068866320361194,0.051218115381835794,-15.05310516015645,-191696.4926453775,2.2967492586526417
668,0.03697943124797665,346651.0901447122,0.7582756603935632,0.8826304077317895,0.8883783003089938,1.452277888864171,0.049572989953965,-15.844841241066183,-202579.62193310919,2.3164984473630583
669,0.032200492569551466,362638.4920846923,0.8293428275714937,0.843922238539249,0.885569841244151,1.300609124243925,0.05285098765136057,-21.935340788111624,-295583.0731256254,2.058148469011045
670,0.03393679657229773,310980.2518179125,0.8376913385006665,0.8423451025502993,0.8837160442615292,1.419692617488801,0.04560431461116974,-18.318214786916435,-243980.61712770676,2.244812896274381
671,0.036354613898408376,326756.6490947264,0.8032040368066584,0.8081018153623607,0.8680691856936478,1.4052458773789247,0.047752275718045745,-16.52771224023226,-215941.62529969309,2.425270536722589
672,0.03185468648381456,340917.7192178018,0.8368579070740072,0.7988994297651523,0.9410154363332478,1.3300574799960427,0.053183963246672586,-19.70908430015371,-261091.08862100204,1.9652159048114324
673,0.03306779787912411,324143.1350450107,0.7490436463668718,0.8029667786390222,0.8654393128159169,1.482213500488903,0.053747851644632375,-13.442734171284561,-170593.7938922937,2.155566822995208
674,0.03738004404611621,349832.0890376199,0.8011436257765878,0.8241762130738276,0.927413514639776,1.39686936607954,0.04717243418622407,-17.435617592367304,-223771.7241496736,2.30240114722461
675,0.03410202538380437,343910.0654778863,0.823469138580446,0.8617281061108746,0.9200518057043346,1.3777795329787357,0.04808870690631191,-19.816871796985833,-261822.72126688066,2.11326620912908
676,0.03438005193100932,320873.2146150567,0.8258229252038077,0.8659749555466627,0.8999441035007215,1.307942554060342,0.04770648922723365,-18.81828986543661,-250256.62931485826,2.2697088704394837
677,0.035788089903316216,323680.2905002713,0.816149909263983,0.841202319340382,0.9197341720978432,1.3234917832274757,0.0543103770327203,-18.56472888697245,-246977.19018322267,2.2528112249934726
678,0.03179673763820764,342594.7563629624,0.8157012852104139,0.789396025166801,0.872045445977302,1.445692291024688,0.04856405243048667,-17.86471162482432,-234700.34200006694,2.077252046691842
679,0.03374257577541545,314228.16553884535,0.730695574732201,0.8255568376613244,0.8922216675297306,1.383411452491317,0.046462234414391276,-11.16048973475211,-133252.03680567688,2.3190999136146013
680,0.03550742563093289,336332.20515760727,0.7577012243167025,0.8540176798208374,0.8792633884934362,1.3145371073010932,0.05302999818575841,-15.344369966348953,-197615.46194721112,2.3731882910877564
681,0.03407209792338049,348740.2058467055,0.7904705667366824,0.8064005813968155,0.9270074635187762,1.331709353060704,0.05184840124959014,-16.8960215306372,-217147.40436887988,2.151268902327606
682,0.03632950981094338,311290.9856428769,0.8181367637242745,0.812067252833558,0.8879353092358038,1.4202370547075727,0.04834011516151048,-16.737452675394877,-220173.83625821455,2.3773255713915327
683,0.03426147359613956,338396.15166134725,0.820008467781179,0.7753789840844669,0.8995460298797303,1.3130643972433924,0.04891166719956649,-17.488540129461054,-228043.79537440094,2.2691476312407195
684,0.03717147927551097,351013.83173528564,0.7616033004921948,0.8131191643445527,0.8761613981838369,1.4417271461298524,0.050732774585752795,-15.212412692575358,-193317.0907043682,2.3718057834621282
685,0.035800901414404944,335034.10282331466,0.8101264668482039,0.7806618459066511,0.9209702626268904,1.3625191229946099,0.05296426617796679,-17.19095797099094,-223967.46102122267,2.240159298641697
686,0.03782252311476064,322984.48203677544,0.8396101252354012,0.8386079852707005,0.9185669607373804,1.333889562792101,0.050209892339182154,-19.51930090519946,-260576.15084242343,2.375476664240181
